GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HC01,HC02
0400000US08,08,Colorado,7950000US0804104,0804104,Colorado - El Paso County (Central)--Colorado Springs City (East) & Cimarron Hills PUMA,El Paso County (Central)--Colorado Springs City (East) & Cimarron Hills PUMA,94.0,1.6
0400000US08,08,Colorado,7950000US0804105,0804105,Colorado - El Paso County (Central)--Colorado Springs City (South) & Security-Widefield PUMA,El Paso County (Central)--Colorado Springs City (South) & Security-Widefield PUMA,89.7,2.1
0400000US08,08,Colorado,7950000US0804106,0804106,Colorado - El Paso County (North Central)--Colorado Springs City (North) & Monument Town PUMA,El Paso County (North Central)--Colorado Springs City (North) & Monument Town PUMA,94.8,2.0
0400000US09,09,Connecticut,0400000US09,09,Connecticut,Connecticut,84.1,0.6
0400000US09,09,Connecticut,7950000US0900100,0900100,"Connecticut - Danbury, Ridgefield, Bethel, Brookfield, New Fairfield, Redding & Sherman Towns PUMA","Danbury, Ridgefield, Bethel, Brookfield, New Fairfield, Redding & Sherman Towns PUMA",89.7,1.9
0400000US09,09,Connecticut,7950000US0900101,0900101,"Connecticut - Fairfield, New Canaan, Wilton, Weston & Easton Towns PUMA","Fairfield, New Canaan, Wilton, Weston & Easton Towns PUMA",94.5,1.7
0400000US09,09,Connecticut,7950000US0900102,0900102,Connecticut - Stamford & Greenwich Towns PUMA,Stamford & Greenwich Towns PUMA,90.1,1.6
0400000US09,09,Connecticut,7950000US0900103,0900103,"Connecticut - Norwalk, Westport & Darien Towns PUMA","Norwalk, Westport & Darien Towns PUMA",91.0,2.0
0400000US09,09,Connecticut,7950000US0900104,0900104,Connecticut - Bridgeport Town PUMA,Bridgeport Town PUMA,75.7,3.1
0400000US09,09,Connecticut,7950000US0900105,0900105,"Connecticut - Stratford, Shelton, Trumbull, Newtown & Monroe Towns PUMA","Stratford, Shelton, Trumbull, Newtown & Monroe Towns PUMA",81.8,2.9
0400000US09,09,Connecticut,7950000US0900300,0900300,Connecticut - Hartford County (North) PUMA,Hartford County (North) PUMA,87.8,2.1
0400000US09,09,Connecticut,7950000US0900301,0900301,Connecticut - Manchester & East Hartford Towns PUMA,Manchester & East Hartford Towns PUMA,82.9,3.2
0400000US09,09,Connecticut,7950000US0900302,0900302,Connecticut - Hartford Town PUMA,Hartford Town PUMA,68.3,3.6
0400000US09,09,Connecticut,7950000US0900303,0900303,"Connecticut - West Hartford, Farmington, Simsbury, Bloomfield, Avon & Canton Towns PUMA","West Hartford, Farmington, Simsbury, Bloomfield, Avon & Canton Towns PUMA",86.9,2.0
0400000US09,09,Connecticut,7950000US0900304,0900304,"Connecticut - Bristol, Southington & Burlington Towns PUMA","Bristol, Southington & Burlington Towns PUMA",84.5,2.8
0400000US09,09,Connecticut,7950000US0900305,0900305,"Connecticut - New Britain, Berlin & Plainville Towns PUMA","New Britain, Berlin & Plainville Towns PUMA",75.5,3.4
0400000US09,09,Connecticut,7950000US0900306,0900306,"Connecticut - Glastonbury, Newington, Wethersfield, Rocky Hill & Marlborough Towns PUMA","Glastonbury, Newington, Wethersfield, Rocky Hill & Marlborough Towns PUMA",85.6,2.7
0400000US09,09,Connecticut,7950000US0900500,0900500,Connecticut - Litchfield County PUMA,Litchfield County PUMA,86.7,1.8
0400000US09,09,Connecticut,7950000US0900700,0900700,Connecticut - Middlesex County PUMA,Middlesex County PUMA,85.2,2.4
0400000US09,09,Connecticut,7950000US0900900,0900900,Connecticut - New Haven County (Northwest) PUMA,New Haven County (Northwest) PUMA,86.9,2.8
0400000US09,09,Connecticut,7950000US0900901,0900901,Connecticut - Waterbury Town PUMA,Waterbury Town PUMA,71.7,3.8
0400000US09,09,Connecticut,7950000US0900902,0900902,"Connecticut - Meriden, Wallingford & North Haven Towns PUMA","Meriden, Wallingford & North Haven Towns PUMA",83.3,2.8
0400000US09,09,Connecticut,7950000US0900903,0900903,"Connecticut - Hamden, Ansonia, Seymour, Derby, Woodbridge & Bethany Towns PUMA","Hamden, Ansonia, Seymour, Derby, Woodbridge & Bethany Towns PUMA",81.0,3.3
0400000US09,09,Connecticut,7950000US0900904,0900904,"Connecticut - West Haven, Milford & Orange Towns PUMA","West Haven, Milford & Orange Towns PUMA",84.8,3.1
0400000US09,09,Connecticut,7950000US0900905,0900905,Connecticut - New Haven Town PUMA,New Haven Town PUMA,78.1,3.4
0400000US09,09,Connecticut,7950000US0900906,0900906,"Connecticut - East Haven, Branford, Guilford, Madison & North Branford Towns PUMA","East Haven, Branford, Guilford, Madison & North Branford Towns PUMA",88.8,2.2
0400000US09,09,Connecticut,7950000US0901100,0901100,Connecticut - New London County (North) PUMA,New London County (North) PUMA,83.6,2.6
0400000US09,09,Connecticut,7950000US0901101,0901101,Connecticut - New London County (South) PUMA,New London County (South) PUMA,87.6,2.4
0400000US09,09,Connecticut,7950000US0901300,0901300,Connecticut - Tolland County PUMA,Tolland County PUMA,85.4,2.7
0400000US09,09,Connecticut,7950000US0901500,0901500,Connecticut - Windham County PUMA,Windham County PUMA,81.5,2.8
0400000US10,10,Delaware,0400000US10,10,Delaware,Delaware,83.3,0.9
0400000US10,10,Delaware,7950000US1000101,1000101,Delaware - New Castle County (East Central)--Wilmington City PUMA,New Castle County (East Central)--Wilmington City PUMA,71.3,3.1
0400000US10,10,Delaware,7950000US1000102,1000102,Delaware - New Castle County (North)--Hockessin PUMA,New Castle County (North)--Hockessin PUMA,89.2,2.0
0400000US10,10,Delaware,7950000US1000103,1000103,Delaware - New Castle County (West Central)--Newark City & Brookside PUMA,New Castle County (West Central)--Newark City & Brookside PUMA,87.1,2.7
0400000US10,10,Delaware,7950000US1000104,1000104,"Delaware - New Castle County (South)--Middletown Town, Bear & Glasgow PUMA","New Castle County (South)--Middletown Town, Bear & Glasgow PUMA",89.3,2.0
0400000US10,10,Delaware,7950000US1000200,1000200,Delaware - Kent County--Dover City PUMA,Kent County--Dover City PUMA,84.6,2.4
0400000US10,10,Delaware,7950000US1000300,1000300,Delaware - Sussex County PUMA,Sussex County PUMA,78.2,1.7
0400000US11,11,District of Columbia,0400000US11,11,District of Columbia,District of Columbia,79.8,1.3
0400000US11,11,District of Columbia,7950000US1100101,1100101,District of Columbia - District of Columbia (West) PUMA,District of Columbia (West) PUMA,90.8,2.3
0400000US11,11,District of Columbia,7950000US1100102,1100102,District of Columbia - District of Columbia (North) PUMA,District of Columbia (North) PUMA,78.6,2.9
0400000US11,11,District of Columbia,7950000US1100103,1100103,District of Columbia - District of Columbia (Northeast) PUMA,District of Columbia (Northeast) PUMA,79.3,2.8
0400000US11,11,District of Columbia,7950000US1100104,1100104,District of Columbia - District of Columbia (East) PUMA,District of Columbia (East) PUMA,64.2,3.5
0400000US11,11,District of Columbia,7950000US1100105,1100105,District of Columbia - District of Columbia (Central) PUMA,District of Columbia (Central) PUMA,86.9,2.0
0400000US12,12,Florida,0400000US12,12,Florida,Florida,81.2,0.2
0400000US12,12,Florida,7950000US1200101,1200101,Florida - Alachua County (Central)--Gainesville City (Central) PUMA,Alachua County (Central)--Gainesville City (Central) PUMA,82.3,2.5
0400000US12,12,Florida,7950000US1200102,1200102,Florida - Alachua County (Outer) PUMA,Alachua County (Outer) PUMA,83.9,2.9
0400000US12,12,Florida,7950000US1200500,1200500,"Florida - Walton, Washington, Holmes & Bay Counties PUMA","Walton, Washington, Holmes & Bay Counties PUMA",81.8,2.0
0400000US12,12,Florida,7950000US1200901,1200901,"Florida - Brevard County (Northwest)--Titusville, Rockledge & Cocoa Cities PUMA","Brevard County (Northwest)--Titusville, Rockledge & Cocoa Cities PUMA",86.5,2.1
0400000US12,12,Florida,7950000US1200902,1200902,Florida - Brevard County (East)--Beaches & Merritt Island PUMA,Brevard County (East)--Beaches & Merritt Island PUMA,88.1,2.1
0400000US12,12,Florida,7950000US1200903,1200903,Florida - Brevard County (Southwest)--Melbourne & West Melbourne Cities PUMA,Brevard County (Southwest)--Melbourne & West Melbourne Cities PUMA,86.4,2.6
0400000US12,12,Florida,7950000US1200904,1200904,"Florida - Brevard County (Southeast)--Palm Bay City, Grant-Valkaria & Malabar Towns PUMA","Brevard County (Southeast)--Palm Bay City, Grant-Valkaria & Malabar Towns PUMA",85.1,2.8
0400000US12,12,Florida,7950000US1201101,1201101,Florida - Broward County (West)--Coral Springs & Parkland Cities PUMA,Broward County (West)--Coral Springs & Parkland Cities PUMA,95.1,1.4
0400000US12,12,Florida,7950000US1201102,1201102,Florida - Broward County (North Central)--Margate & Coconut Creek Cities PUMA,Broward County (North Central)--Margate & Coconut Creek Cities PUMA,81.8,3.2
0400000US12,12,Florida,7950000US1201103,1201103,"Florida - Broward County--Deerfield, Pompano Beach (North) & Lighthouse Point Cities PUMA","Broward County--Deerfield, Pompano Beach (North) & Lighthouse Point Cities PUMA",82.1,2.8
0400000US12,12,Florida,7950000US1201104,1201104,Florida - Broward County--Pompano Beach (South) & Fort Lauderdale (Northeast) Cities PUMA,Broward County--Pompano Beach (South) & Fort Lauderdale (Northeast) Cities PUMA,81.1,2.4
0400000US12,12,Florida,7950000US1201105,1201105,"Florida - Broward County (Central)--Tamarac, Oakland Park & North Lauderdale Cities PUMA","Broward County (Central)--Tamarac, Oakland Park & North Lauderdale Cities PUMA",82.7,2.4
0400000US12,12,Florida,7950000US1201106,1201106,Florida - Broward County (Central)--Plantation & Sunrise Cities PUMA,Broward County (Central)--Plantation & Sunrise Cities PUMA,76.9,2.7
0400000US12,12,Florida,7950000US1201107,1201107,Florida - Broward County (Central)--Lauderhill & Lauderdale Lakes Cities PUMA,Broward County (Central)--Lauderhill & Lauderdale Lakes Cities PUMA,55.6,5.1
0400000US12,12,Florida,7950000US1201108,1201108,Florida - Broward County (East Central)--Fort Lauderdale City (Central) PUMA,Broward County (East Central)--Fort Lauderdale City (Central) PUMA,81.2,2.6
0400000US12,12,Florida,7950000US1201109,1201109,Florida - Broward County (Southeast)--Hollywood (North) & Dania Beach (South) Cities PUMA,Broward County (Southeast)--Hollywood (North) & Dania Beach (South) Cities PUMA,85.9,3.2
0400000US12,12,Florida,7950000US1201110,1201110,Florida - Broward County (Central)--Davie Town & Cooper City PUMA,Broward County (Central)--Davie Town & Cooper City PUMA,90.2,2.4
0400000US12,12,Florida,7950000US1201111,1201111,"Florida - Broward County--Weston, Pembroke Pines (Northwest) Cities & Southwest Ranches Town PUMA","Broward County--Weston, Pembroke Pines (Northwest) Cities & Southwest Ranches Town PUMA",92.3,2.3
0400000US12,12,Florida,7950000US1201112,1201112,Florida - Broward County (South Central)--Miramar (West) & Pembroke Pines (Southwest) Cities PUMA,Broward County (South Central)--Miramar (West) & Pembroke Pines (Southwest) Cities PUMA,82.5,3.8
0400000US12,12,Florida,7950000US1201113,1201113,Florida - Broward County (Southeast)--Hollywood (South) & Pembroke Pines (East) Cities PUMA,Broward County (Southeast)--Hollywood (South) & Pembroke Pines (East) Cities PUMA,82.7,2.7
0400000US12,12,Florida,7950000US1201114,1201114,"Florida - Broward County (Southeast)--Miramar (East), Hallandale Beach & West Park Cities PUMA","Broward County (Southeast)--Miramar (East), Hallandale Beach & West Park Cities PUMA",80.7,3.2
0400000US12,12,Florida,7950000US1201500,1201500,Florida - Charlotte County PUMA,Charlotte County PUMA,84.4,2.3
0400000US12,12,Florida,7950000US1201701,1201701,Florida - Citrus County PUMA,Citrus County PUMA,80.0,3.2
0400000US12,12,Florida,7950000US1201900,1201900,Florida - Clay County PUMA,Clay County PUMA,88.9,2.1
0400000US12,12,Florida,7950000US1202101,1202101,Florida - Collier County (Northwest) PUMA,Collier County (Northwest) PUMA,90.4,2.5
0400000US12,12,Florida,7950000US1202102,1202102,Florida - Collier County (Southwest) PUMA,Collier County (Southwest) PUMA,80.5,2.9
0400000US12,12,Florida,7950000US1202103,1202103,Florida - Collier County (East) PUMA,Collier County (East) PUMA,79.7,3.5
0400000US12,12,Florida,7950000US1202300,1202300,"Florida - Columbia, Levy, Bradford, Gilchrist, Dixie & Union Counties PUMA","Columbia, Levy, Bradford, Gilchrist, Dixie & Union Counties PUMA",69.3,3.1
0400000US12,12,Florida,7950000US1202700,1202700,"Florida - Southwest Heartland--Highlands (Northwest), DeSoto & Hardee Counties PUMA","Southwest Heartland--Highlands (Northwest), DeSoto & Hardee Counties PUMA",64.2,3.0
0400000US12,12,Florida,7950000US1203101,1203101,Florida - Duval County (Outer)--Jacksonville City (North & West) PUMA,Duval County (Outer)--Jacksonville City (North & West) PUMA,85.2,3.5
0400000US12,12,Florida,7950000US1203102,1203102,Florida - Duval County (Northwest Central)--Jacksonville City (Northwest) PUMA,Duval County (Northwest Central)--Jacksonville City (Northwest) PUMA,55.3,3.6
0400000US12,12,Florida,7950000US1203103,1203103,Florida - Duval County (North Central)--Jacksonville City (Arlington) PUMA,Duval County (North Central)--Jacksonville City (Arlington) PUMA,80.8,3.5
0400000US12,12,Florida,7950000US1203104,1203104,Florida - Duval County (East)--Jacksonville City (Beaches) PUMA,Duval County (East)--Jacksonville City (Beaches) PUMA,90.3,2.2
0400000US12,12,Florida,7950000US1203105,1203105,Florida - Duval County (Southeast)--Jacksonville City (Southeast) PUMA,Duval County (Southeast)--Jacksonville City (Southeast) PUMA,90.0,2.5
0400000US12,12,Florida,7950000US1203106,1203106,Florida - Duval County (South Central)--Jacksonville City (Southeast River) PUMA,Duval County (South Central)--Jacksonville City (Southeast River) PUMA,86.6,2.8
0400000US12,12,Florida,7950000US1203107,1203107,Florida - Duval County (Southwest Central)--Jacksonville City (Southwest) PUMA,Duval County (Southwest Central)--Jacksonville City (Southwest) PUMA,79.2,3.0
0400000US12,12,Florida,7950000US1203301,1203301,Florida - Escambia County (North) PUMA,Escambia County (North) PUMA,84.9,2.4
0400000US12,12,Florida,7950000US1203302,1203302,Florida - Escambia County (South) PUMA,Escambia County (South) PUMA,82.7,2.5
0400000US12,12,Florida,7950000US1203500,1203500,Florida - Flagler & Volusia (North Central) Counties PUMA,Flagler & Volusia (North Central) Counties PUMA,77.7,3.9
0400000US12,12,Florida,7950000US1205301,1205301,Florida - Hernando County PUMA,Hernando County PUMA,82.6,2.4
0400000US12,12,Florida,7950000US1205701,1205701,Florida - Hillsborough County (Central)--Tampa City (Central) PUMA,Hillsborough County (Central)--Tampa City (Central) PUMA,73.3,2.9
0400000US12,12,Florida,7950000US1205702,1205702,Florida - Hillsborough County (Southwest)--Tampa City (South) PUMA,Hillsborough County (Southwest)--Tampa City (South) PUMA,86.2,1.7
0400000US12,12,Florida,7950000US1205703,1205703,Florida - Hillsborough County (Northwest) PUMA,Hillsborough County (Northwest) PUMA,88.8,2.8
0400000US12,12,Florida,7950000US1205704,1205704,Florida - Hillsborough County (North Central) PUMA,Hillsborough County (North Central) PUMA,90.4,1.9
0400000US12,12,Florida,7950000US1205705,1205705,Florida - Hillsborough County (North Central)--Tampa City (North) PUMA,Hillsborough County (North Central)--Tampa City (North) PUMA,85.8,2.2
0400000US12,12,Florida,7950000US1205706,1205706,Florida - Hillsborough County (Northeast) PUMA,Hillsborough County (Northeast) PUMA,86.2,2.4
0400000US12,12,Florida,7950000US1205707,1205707,Florida - Hillsborough County (Central) PUMA,Hillsborough County (Central) PUMA,87.3,1.9
0400000US12,12,Florida,7950000US1205708,1205708,Florida - Hillsborough County (South County) PUMA,Hillsborough County (South County) PUMA,88.1,1.7
0400000US12,12,Florida,7950000US1206100,1206100,Florida - Indian River County PUMA,Indian River County PUMA,82.9,2.8
0400000US12,12,Florida,7950000US1206300,1206300,Florida - Apalachee Region (Outside Leon County) PUMA,Apalachee Region (Outside Leon County) PUMA,70.2,2.9
0400000US12,12,Florida,7950000US1206901,1206901,Florida - Lake County (North) PUMA,Lake County (North) PUMA,81.9,3.2
0400000US12,12,Florida,7950000US1206902,1206902,Florida - Sumter (North) & Lake (North) Counties PUMA,Sumter (North) & Lake (North) Counties PUMA,85.1,2.1
0400000US12,12,Florida,7950000US1206903,1206903,Florida - Lake (South) & Sumter (South) Counties PUMA,Lake (South) & Sumter (South) Counties PUMA,85.1,2.7
0400000US12,12,Florida,7950000US1207101,1207101,Florida - Lee County (South & West)--Barrier Islands Region PUMA,Lee County (South & West)--Barrier Islands Region PUMA,83.1,2.7
0400000US12,12,Florida,7950000US1207102,1207102,Florida - Lee County (Northwest)--Cape Coral City PUMA,Lee County (Northwest)--Cape Coral City PUMA,83.8,2.9
0400000US12,12,Florida,7950000US1207103,1207103,Florida - Lee County (Northeast)--Lehigh Acres & North Fort Myers PUMA,Lee County (Northeast)--Lehigh Acres & North Fort Myers PUMA,78.3,3.0
0400000US12,12,Florida,7950000US1207104,1207104,Florida - Lee County (Central)--Greater Fort Myers City PUMA,Lee County (Central)--Greater Fort Myers City PUMA,78.8,2.9
0400000US12,12,Florida,7950000US1207105,1207105,Florida - Lee County (Southeast)--Bonita Springs City & Estero (East) PUMA,Lee County (Southeast)--Bonita Springs City & Estero (East) PUMA,83.0,3.5
0400000US12,12,Florida,7950000US1207300,1207300,Florida - Leon County (Outer) PUMA,Leon County (Outer) PUMA,91.4,2.0
0400000US12,12,Florida,7950000US1207301,1207301,Florida - Leon County (Central)--Tallahassee City (Central) PUMA,Leon County (Central)--Tallahassee City (Central) PUMA,85.4,2.3
0400000US12,12,Florida,7950000US1208101,1208101,Florida - Manatee County (North) PUMA,Manatee County (North) PUMA,80.0,2.7
0400000US12,12,Florida,7950000US1208102,1208102,Florida - Manatee County (West Central) PUMA,Manatee County (West Central) PUMA,77.2,3.0
0400000US12,12,Florida,7950000US1208103,1208103,Florida - Manatee County (South) PUMA,Manatee County (South) PUMA,84.9,3.1
0400000US12,12,Florida,7950000US1208301,1208301,Florida - Marion County (North) PUMA,Marion County (North) PUMA,73.5,4.1
0400000US12,12,Florida,7950000US1208302,1208302,Florida - Marion County (Central)--Ocala City PUMA,Marion County (Central)--Ocala City PUMA,75.7,3.7
0400000US12,12,Florida,7950000US1208303,1208303,Florida - Marion County (South Central) PUMA,Marion County (South Central) PUMA,80.4,4.0
0400000US12,12,Florida,7950000US1208500,1208500,Florida - Martin County PUMA,Martin County PUMA,80.9,2.6
0400000US12,12,Florida,7950000US1208601,1208601,Florida - Miami-Dade County (North Central)--Greater Miami Lakes Town PUMA,Miami-Dade County (North Central)--Greater Miami Lakes Town PUMA,88.0,3.5
0400000US12,12,Florida,7950000US1208602,1208602,Florida - Miami-Dade County (North Central)--Miami Gardens City (North & West) PUMA,Miami-Dade County (North Central)--Miami Gardens City (North & West) PUMA,70.0,5.5
0400000US12,12,Florida,7950000US1208603,1208603,Florida - Miami-Dade County (Northeast)--Greater North Miami Beach City (West) PUMA,Miami-Dade County (Northeast)--Greater North Miami Beach City (West) PUMA,66.3,4.6
0400000US12,12,Florida,7950000US1208604,1208604,Florida - Miami-Dade County (Northeast)--Aventura City & Surfside Town PUMA,Miami-Dade County (Northeast)--Aventura City & Surfside Town PUMA,68.0,3.8
0400000US12,12,Florida,7950000US1208605,1208605,Florida - Miami-Dade County--North Miami City (Southwest) & Golden Glades (West) PUMA,Miami-Dade County--North Miami City (Southwest) & Golden Glades (West) PUMA,63.0,3.8
0400000US12,12,Florida,7950000US1208606,1208606,"Florida - Miami-Dade County (Northeast)--Opa-Locka City, West Little River & Westview PUMA","Miami-Dade County (Northeast)--Opa-Locka City, West Little River & Westview PUMA",63.8,3.9
0400000US12,12,Florida,7950000US1208607,1208607,Florida - Miami-Dade County (Northeast)--Hialeah City (North Central) PUMA,Miami-Dade County (Northeast)--Hialeah City (North Central) PUMA,71.1,4.3
0400000US12,12,Florida,7950000US1208608,1208608,"Florida - Miami-Dade County (North Central)--Doral, Sweetwater Cities & Fontainebleau PUMA","Miami-Dade County (North Central)--Doral, Sweetwater Cities & Fontainebleau PUMA",81.4,3.4
0400000US12,12,Florida,7950000US1208609,1208609,Florida - Miami-Dade County (Northeast)--Hialeah City (South Central) PUMA,Miami-Dade County (Northeast)--Hialeah City (South Central) PUMA,65.6,4.2
0400000US12,12,Florida,7950000US1208610,1208610,Florida - Miami-Dade County (Central)--Miami Springs City & Miami International Airport PUMA,Miami-Dade County (Central)--Miami Springs City & Miami International Airport PUMA,64.4,4.5
0400000US12,12,Florida,7950000US1208611,1208611,Florida - Miami-Dade County (Northeast Central)--Miami City (North) PUMA,Miami-Dade County (Northeast Central)--Miami City (North) PUMA,56.3,4.3
0400000US12,12,Florida,7950000US1208612,1208612,Florida - Miami-Dade County (Northeast)--Miami Beach City & Miami Shores Village PUMA,Miami-Dade County (Northeast)--Miami Beach City & Miami Shores Village PUMA,80.1,2.7
0400000US12,12,Florida,7950000US1208613,1208613,Florida - Miami-Dade County (Northeast Central)--Miami City (Downtown) PUMA,Miami-Dade County (Northeast Central)--Miami City (Downtown) PUMA,54.4,3.1
0400000US12,12,Florida,7950000US1208614,1208614,Florida - Miami-Dade County (East)--Miami City (East) & Key Biscayne Village PUMA,Miami-Dade County (East)--Miami City (East) & Key Biscayne Village PUMA,84.7,3.1
0400000US12,12,Florida,7950000US1208615,1208615,Florida - Miami-Dade County (East Central)--Miami City (West) PUMA,Miami-Dade County (East Central)--Miami City (West) PUMA,58.9,3.9
0400000US12,12,Florida,7950000US1208616,1208616,"Florida - Miami-Dade County (East)--Coral Gables City, Pinecrest Village & Kendall (South) PUMA","Miami-Dade County (East)--Coral Gables City, Pinecrest Village & Kendall (South) PUMA",90.8,2.5
0400000US12,12,Florida,7950000US1208617,1208617,"Florida - Miami-Dade County (East Central)--South Miami City, Westchester & Coral Terrace PUMA","Miami-Dade County (East Central)--South Miami City, Westchester & Coral Terrace PUMA",83.0,3.1
0400000US12,12,Florida,7950000US1208618,1208618,Florida - Miami-Dade County (North Central)--Tamiami Trail Region (South)--Tamiami PUMA,Miami-Dade County (North Central)--Tamiami Trail Region (South)--Tamiami PUMA,78.1,3.7
0400000US12,12,Florida,7950000US1208619,1208619,Florida - Miami-Dade County (Central)--Kendale Lakes (Southwest) & Kendall West (South) PUMA,Miami-Dade County (Central)--Kendale Lakes (Southwest) & Kendall West (South) PUMA,87.1,3.6
0400000US12,12,Florida,7950000US1208620,1208620,"Florida - Miami-Dade County (East Central)--Kendall (North), Sunset & Westwood Lakes PUMA","Miami-Dade County (East Central)--Kendall (North), Sunset & Westwood Lakes PUMA",82.0,3.4
0400000US12,12,Florida,7950000US1208621,1208621,"Florida - Miami-Dade County (Central)--The Hammocks (West), Richmond West (West) & Country Walk PUMA","Miami-Dade County (Central)--The Hammocks (West), Richmond West (West) & Country Walk PUMA",91.5,2.6
0400000US12,12,Florida,7950000US1208622,1208622,Florida - Miami-Dade County (Southwest)--South Miami Heights PUMA,Miami-Dade County (Southwest)--South Miami Heights PUMA,84.1,3.0
0400000US12,12,Florida,7950000US1208623,1208623,Florida - Miami-Dade County (Southeast)--Cutler Bay Town & Palmetto Bay Village PUMA,Miami-Dade County (Southeast)--Cutler Bay Town & Palmetto Bay Village PUMA,85.5,3.5
0400000US12,12,Florida,7950000US1208624,1208624,Florida - Miami-Dade County (South)--Homestead City (North) & Florida City (North) PUMA,Miami-Dade County (South)--Homestead City (North) & Florida City (North) PUMA,77.2,4.1
0400000US12,12,Florida,7950000US1208700,1208700,Florida - Miami-Dade (South/Outside Urban Development Boundary) & Monroe Counties PUMA,Miami-Dade (South/Outside Urban Development Boundary) & Monroe Counties PUMA,82.6,2.9
0400000US12,12,Florida,7950000US1208900,1208900,Florida - Nassau & Baker Counties PUMA,Nassau & Baker Counties PUMA,84.5,3.8
0400000US12,12,Florida,7950000US1209100,1209100,Florida - Okaloosa County PUMA,Okaloosa County PUMA,83.1,2.3
0400000US12,12,Florida,7950000US1209300,1209300,"Florida - Southeast Heartland--Highlands (South & East), Okeechobee, Hendry & Glades Counties PUMA","Southeast Heartland--Highlands (South & East), Okeechobee, Hendry & Glades Counties PUMA",57.6,4.9
0400000US12,12,Florida,7950000US1209501,1209501,Florida - Orange County (Northwest) PUMA,Orange County (Northwest) PUMA,80.0,4.2
0400000US12,12,Florida,7950000US1209502,1209502,"Florida - Orange County (West Central)--Winter Garden, Ocoee Cities & Oakland Town PUMA","Orange County (West Central)--Winter Garden, Ocoee Cities & Oakland Town PUMA",86.2,3.4
0400000US12,12,Florida,7950000US1209503,1209503,Florida - Orange County (Southwest)--Disney-International Drive Region PUMA,Orange County (Southwest)--Disney-International Drive Region PUMA,92.1,2.3
0400000US12,12,Florida,7950000US1209504,1209504,"Florida - Orange County (South Central)--Orlando City (South Central), Conway & Pine Castle PUMA","Orange County (South Central)--Orlando City (South Central), Conway & Pine Castle PUMA",81.0,3.3
0400000US12,12,Florida,7950000US1209505,1209505,Florida - Orange County (Central)--Orlando City (East Downtown) & Azalea Park PUMA,Orange County (Central)--Orlando City (East Downtown) & Azalea Park PUMA,81.9,2.9
0400000US12,12,Florida,7950000US1209506,1209506,Florida - Orange County (Central)--Orlando City (West Downtown) & Pine Hills (Southeast) PUMA,Orange County (Central)--Orlando City (West Downtown) & Pine Hills (Southeast) PUMA,81.1,3.2
0400000US12,12,Florida,7950000US1209507,1209507,"Florida - Orange County (North Central)--Orlando (North), Winter Park & Maitland Cities PUMA","Orange County (North Central)--Orlando (North), Winter Park & Maitland Cities PUMA",86.2,3.1
0400000US12,12,Florida,7950000US1209508,1209508,Florida - Orange County (North Central)--Orlando City (Univ. of Central Florida) & Union Park PUMA,Orange County (North Central)--Orlando City (Univ. of Central Florida) & Union Park PUMA,87.0,3.6
0400000US12,12,Florida,7950000US1209509,1209509,Florida - Orange County (Southeast) PUMA,Orange County (Southeast) PUMA,92.5,2.6
0400000US12,12,Florida,7950000US1209510,1209510,Florida - Orange County (Northeast) PUMA,Orange County (Northeast) PUMA,92.9,2.8
0400000US12,12,Florida,7950000US1209701,1209701,Florida - Osceola County (West) PUMA,Osceola County (West) PUMA,77.3,3.3
0400000US12,12,Florida,7950000US1209702,1209702,Florida - Osceola County (East) PUMA,Osceola County (East) PUMA,88.0,3.2
0400000US12,12,Florida,7950000US1209901,1209901,Florida - Palm Beach County (Northeast) PUMA,Palm Beach County (Northeast) PUMA,89.2,3.0
0400000US12,12,Florida,7950000US1209902,1209902,Florida - Palm Beach County (Northeast)--Palm Beach Gardens & Riviera Beach Cities PUMA,Palm Beach County (Northeast)--Palm Beach Gardens & Riviera Beach Cities PUMA,85.6,2.7
0400000US12,12,Florida,7950000US1209903,1209903,Florida - Palm Beach County (East)--West Palm Beach City (Southeast) & Palm Beach Town PUMA,Palm Beach County (East)--West Palm Beach City (Southeast) & Palm Beach Town PUMA,79.5,2.8
0400000US12,12,Florida,7950000US1209904,1209904,Florida - Palm Beach County (East)--Greenacres City (North) & Palm Springs Village (North) PUMA,Palm Beach County (East)--Greenacres City (North) & Palm Springs Village (North) PUMA,78.9,2.9
0400000US12,12,Florida,7950000US1209905,1209905,"Florida - Palm Beach County (East Central)--Lake Worth City, Lantana Town & Atlantis City PUMA","Palm Beach County (East Central)--Lake Worth City, Lantana Town & Atlantis City PUMA",81.8,2.6
0400000US12,12,Florida,7950000US1209906,1209906,Florida - Palm Beach County (East Central)--Greater Boynton Beach City (North) PUMA,Palm Beach County (East Central)--Greater Boynton Beach City (North) PUMA,87.9,2.2
0400000US12,12,Florida,7950000US1209907,1209907,Florida - Palm Beach County (Southeast)--Greater Delray Beach City PUMA,Palm Beach County (Southeast)--Greater Delray Beach City PUMA,77.9,2.9
0400000US12,12,Florida,7950000US1209908,1209908,Florida - Palm Beach County (Southeast)--Boca Raton City & Highland Beach Town PUMA,Palm Beach County (Southeast)--Boca Raton City & Highland Beach Town PUMA,89.7,2.1
